index,field,pv,value,record_type
899,bba_offset_y,SR06C-DI-EBPM-06:CF:BBA_Y_S,0,ao
899,bcd_offset_x,SR06C-DI-EBPM-06:CF:BCD_X_S,0,ao
899,bcd_offset_y,SR06C-DI-EBPM-06:CF:BCD_Y_S,0,ao
899,golden_offset_x,SR06C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
899,golden_offset_y,SR06C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
913,bba_offset_x,SR06C-DI-EBPM-07:CF:BBA_X_S,0,ao
913,bba_offset_y,SR06C-DI-EBPM-07:CF:BBA_Y_S,0,ao
913,bcd_offset_x,SR06C-DI-EBPM-07:CF:BCD_X_S,0,ao
913,bcd_offset_y,SR06C-DI-EBPM-07:CF:BCD_Y_S,0,ao
913,golden_offset_x,SR06C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
913,golden_offset_y,SR06C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
927,bba_offset_x,SR06C-DI-EBPM-08:CF:BBA_X_S,0,ao
927,bba_offset_y,SR06C-DI-EBPM-08:CF:BBA_Y_S,0,ao
927,bcd_offset_x,SR06C-DI-EBPM-08:CF:BCD_X_S,0,ao
927,bcd_offset_y,SR06C-DI-EBPM-08:CF:BCD_Y_S,0,ao
927,golden_offset_x,SR06C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
927,golden_offset_y,SR06C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
943,bba_offset_x,SR06C-DI-EBPM-09:CF:BBA_X_S,0,ao
943,bba_offset_y,SR06C-DI-EBPM-09:CF:BBA_Y_S,0,ao
943,bcd_offset_x,SR06C-DI-EBPM-09:CF:BCD_X_S,0,ao
943,bcd_offset_y,SR06C-DI-EBPM-09:CF:BCD_Y_S,0,ao
943,golden_offset_x,SR06C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
943,golden_offset_y,SR06C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
962,bba_offset_x,SR06C-DI-EBPM-10:CF:BBA_X_S,0,ao
962,bba_offset_y,SR06C-DI-EBPM-10:CF:BBA_Y_S,0,ao
962,bcd_offset_x,SR06C-DI-EBPM-10:CF:BCD_X_S,0,ao
962,bcd_offset_y,SR06C-DI-EBPM-10:CF:BCD_Y_S,0,ao
962,golden_offset_x,SR06C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
962,golden_offset_y,SR06C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
990,bba_offset_x,SR07C-DI-EBPM-01:CF:BBA_X_S,0,ao
990,bba_offset_y,SR07C-DI-EBPM-01:CF:BBA_Y_S,0,ao
990,bcd_offset_x,SR07C-DI-EBPM-01:CF:BCD_X_S,0,ao
990,bcd_offset_y,SR07C-DI-EBPM-01:CF:BCD_Y_S,0,ao
990,golden_offset_x,SR07C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
990,golden_offset_y,SR07C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1012,bba_offset_x,SR07C-DI-EBPM-02:CF:BBA_X_S,0,ao
1012,bba_offset_y,SR07C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1012,bcd_offset_x,SR07C-DI-EBPM-02:CF:BCD_X_S,0,ao
1012,bcd_offset_y,SR07C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1012,golden_offset_x,SR07C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1012,golden_offset_y,SR07C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1022,bba_offset_x,SR07C-DI-EBPM-03:CF:BBA_X_S,0,ao
1022,bba_offset_y,SR07C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1022,bcd_offset_x,SR07C-DI-EBPM-03:CF:BCD_X_S,0,ao
1022,bcd_offset_y,SR07C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1022,golden_offset_x,SR07C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1022,golden_offset_y,SR07C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1042,bba_offset_x,SR07C-DI-EBPM-04:CF:BBA_X_S,0,ao
1042,bba_offset_y,SR07C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1042,bcd_offset_x,SR07C-DI-EBPM-04:CF:BCD_X_S,0,ao
1042,bcd_offset_y,SR07C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1042,golden_offset_x,SR07C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1042,golden_offset_y,SR07C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1053,bba_offset_x,SR07C-DI-EBPM-05:CF:BBA_X_S,0,ao
1053,bba_offset_y,SR07C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1053,bcd_offset_x,SR07C-DI-EBPM-05:CF:BCD_X_S,0,ao
1053,bcd_offset_y,SR07C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1053,golden_offset_x,SR07C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1053,golden_offset_y,SR07C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1071,bba_offset_x,SR07C-DI-EBPM-06:CF:BBA_X_S,0,ao
1071,bba_offset_y,SR07C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1071,bcd_offset_x,SR07C-DI-EBPM-06:CF:BCD_X_S,0,ao
1071,bcd_offset_y,SR07C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1071,golden_offset_x,SR07C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1071,golden_offset_y,SR07C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1085,bba_offset_x,SR07C-DI-EBPM-07:CF:BBA_X_S,0,ao
1085,bba_offset_y,SR07C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1085,bcd_offset_x,SR07C-DI-EBPM-07:CF:BCD_X_S,0,ao
1085,bcd_offset_y,SR07C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1085,golden_offset_x,SR07C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1085,golden_offset_y,SR07C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1099,bba_offset_x,SR07C-DI-EBPM-08:CF:BBA_X_S,0,ao
1099,bba_offset_y,SR07C-DI-EBPM-08:CF:BBA_Y_S,0,ao
1099,bcd_offset_x,SR07C-DI-EBPM-08:CF:BCD_X_S,0,ao
1099,bcd_offset_y,SR07C-DI-EBPM-08:CF:BCD_Y_S,0,ao
1099,golden_offset_x,SR07C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
1099,golden_offset_y,SR07C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
1115,bba_offset_x,SR07C-DI-EBPM-09:CF:BBA_X_S,0,ao
1115,bba_offset_y,SR07C-DI-EBPM-09:CF:BBA_Y_S,0,ao
1115,bcd_offset_x,SR07C-DI-EBPM-09:CF:BCD_X_S,0,ao
1115,bcd_offset_y,SR07C-DI-EBPM-09:CF:BCD_Y_S,0,ao
1115,golden_offset_x,SR07C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
1115,golden_offset_y,SR07C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
1134,bba_offset_x,SR07C-DI-EBPM-10:CF:BBA_X_S,0,ao
1134,bba_offset_y,SR07C-DI-EBPM-10:CF:BBA_Y_S,0,ao
1134,bcd_offset_x,SR07C-DI-EBPM-10:CF:BCD_X_S,0,ao
1134,bcd_offset_y,SR07C-DI-EBPM-10:CF:BCD_Y_S,0,ao
1134,golden_offset_x,SR07C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
1134,golden_offset_y,SR07C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
1152,bba_offset_x,SR08C-DI-EBPM-01:CF:BBA_X_S,0,ao
1152,bba_offset_y,SR08C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1152,bcd_offset_x,SR08C-DI-EBPM-01:CF:BCD_X_S,0,ao
1152,bcd_offset_y,SR08C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1152,golden_offset_x,SR08C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1152,golden_offset_y,SR08C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1174,bba_offset_x,SR08C-DI-EBPM-02:CF:BBA_X_S,0,ao
1174,bba_offset_y,SR08C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1174,bcd_offset_x,SR08C-DI-EBPM-02:CF:BCD_X_S,0,ao
1174,bcd_offset_y,SR08C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1174,golden_offset_x,SR08C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1174,golden_offset_y,SR08C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1184,bba_offset_x,SR08C-DI-EBPM-03:CF:BBA_X_S,0,ao
1184,bba_offset_y,SR08C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1184,bcd_offset_x,SR08C-DI-EBPM-03:CF:BCD_X_S,0,ao
1184,bcd_offset_y,SR08C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1184,golden_offset_x,SR08C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1184,golden_offset_y,SR08C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1204,bba_offset_x,SR08C-DI-EBPM-04:CF:BBA_X_S,0,ao
1204,bba_offset_y,SR08C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1204,bcd_offset_x,SR08C-DI-EBPM-04:CF:BCD_X_S,0,ao
1204,bcd_offset_y,SR08C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1204,golden_offset_x,SR08C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1204,golden_offset_y,SR08C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1215,bba_offset_x,SR08C-DI-EBPM-05:CF:BBA_X_S,0,ao
1215,bba_offset_y,SR08C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1215,bcd_offset_x,SR08C-DI-EBPM-05:CF:BCD_X_S,0,ao
1215,bcd_offset_y,SR08C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1215,golden_offset_x,SR08C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1215,golden_offset_y,SR08C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1222,bba_offset_x,SR08C-DI-EBPM-06:CF:BBA_X_S,0,ao
1222,bba_offset_y,SR08C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1222,bcd_offset_x,SR08C-DI-EBPM-06:CF:BCD_X_S,0,ao
1222,bcd_offset_y,SR08C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1222,golden_offset_x,SR08C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1222,golden_offset_y,SR08C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1236,bba_offset_x,SR08C-DI-EBPM-07:CF:BBA_X_S,0,ao
1236,bba_offset_y,SR08C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1236,bcd_offset_x,SR08C-DI-EBPM-07:CF:BCD_X_S,0,ao
1236,bcd_offset_y,SR08C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1236,golden_offset_x,SR08C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1236,golden_offset_y,SR08C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1250,bba_offset_x,SR08C-DI-EBPM-08:CF:BBA_X_S,0,ao
1250,bba_offset_y,SR08C-DI-EBPM-08:CF:BBA_Y_S,0,ao
1250,bcd_offset_x,SR08C-DI-EBPM-08:CF:BCD_X_S,0,ao
1250,bcd_offset_y,SR08C-DI-EBPM-08:CF:BCD_Y_S,0,ao
1250,golden_offset_x,SR08C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
1250,golden_offset_y,SR08C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
1266,bba_offset_x,SR08C-DI-EBPM-09:CF:BBA_X_S,0,ao
1266,bba_offset_y,SR08C-DI-EBPM-09:CF:BBA_Y_S,0,ao
1266,bcd_offset_x,SR08C-DI-EBPM-09:CF:BCD_X_S,0,ao
1266,bcd_offset_y,SR08C-DI-EBPM-09:CF:BCD_Y_S,0,ao
1266,golden_offset_x,SR08C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
1266,golden_offset_y,SR08C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
1280,bba_offset_x,SR08C-DI-EBPM-10:CF:BBA_X_S,0,ao
1280,bba_offset_y,SR08C-DI-EBPM-10:CF:BBA_Y_S,0,ao
1280,bcd_offset_x,SR08C-DI-EBPM-10:CF:BCD_X_S,0,ao
1280,bcd_offset_y,SR08C-DI-EBPM-10:CF:BCD_Y_S,0,ao
1280,golden_offset_x,SR08C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
1280,golden_offset_y,SR08C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
1296,bba_offset_x,SR08C-DI-EBPM-11:CF:BBA_X_S,0,ao
1296,bba_offset_y,SR08C-DI-EBPM-11:CF:BBA_Y_S,0,ao
1296,bcd_offset_x,SR08C-DI-EBPM-11:CF:BCD_X_S,0,ao
1296,bcd_offset_y,SR08C-DI-EBPM-11:CF:BCD_Y_S,0,ao
1296,golden_offset_x,SR08C-DI-EBPM-11:CF:GOLDEN_X_S,0,ao
1296,golden_offset_y,SR08C-DI-EBPM-11:CF:GOLDEN_Y_S,0,ao
1344,bba_offset_x,SR09C-DI-EBPM-01:CF:BBA_X_S,0,ao
1344,bba_offset_y,SR09C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1344,bcd_offset_x,SR09C-DI-EBPM-01:CF:BCD_X_S,0,ao
1344,bcd_offset_y,SR09C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1344,golden_offset_x,SR09C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1344,golden_offset_y,SR09C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1360,bba_offset_x,SR09C-DI-EBPM-02:CF:BBA_X_S,0,ao
1360,bba_offset_y,SR09C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1360,bcd_offset_x,SR09C-DI-EBPM-02:CF:BCD_X_S,0,ao
1360,bcd_offset_y,SR09C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1360,golden_offset_x,SR09C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1360,golden_offset_y,SR09C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1377,bba_offset_x,SR09C-DI-EBPM-03:CF:BBA_X_S,0,ao
1377,bba_offset_y,SR09C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1377,bcd_offset_x,SR09C-DI-EBPM-03:CF:BCD_X_S,0,ao
1377,bcd_offset_y,SR09C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1377,golden_offset_x,SR09C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1377,golden_offset_y,SR09C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1387,bba_offset_x,SR09C-DI-EBPM-04:CF:BBA_X_S,0,ao
1387,bba_offset_y,SR09C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1387,bcd_offset_x,SR09C-DI-EBPM-04:CF:BCD_X_S,0,ao
1387,bcd_offset_y,SR09C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1387,golden_offset_x,SR09C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1387,golden_offset_y,SR09C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1409,bba_offset_x,SR09C-DI-EBPM-05:CF:BBA_X_S,0,ao
1409,bba_offset_y,SR09C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1409,bcd_offset_x,SR09C-DI-EBPM-05:CF:BCD_X_S,0,ao
1409,bcd_offset_y,SR09C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1409,golden_offset_x,SR09C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1409,golden_offset_y,SR09C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1420,bba_offset_x,SR09C-DI-EBPM-06:CF:BBA_X_S,0,ao
1420,bba_offset_y,SR09C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1420,bcd_offset_x,SR09C-DI-EBPM-06:CF:BCD_X_S,0,ao
1420,bcd_offset_y,SR09C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1420,golden_offset_x,SR09C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1420,golden_offset_y,SR09C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1427,bba_offset_x,SR09C-DI-EBPM-07:CF:BBA_X_S,0,ao
1427,bba_offset_y,SR09C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1427,bcd_offset_x,SR09C-DI-EBPM-07:CF:BCD_X_S,0,ao
1427,bcd_offset_y,SR09C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1427,golden_offset_x,SR09C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1427,golden_offset_y,SR09C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1441,bba_offset_x,SR09C-DI-EBPM-08:CF:BBA_X_S,0,ao
1441,bba_offset_y,SR09C-DI-EBPM-08:CF:BBA_Y_S,0,ao
1441,bcd_offset_x,SR09C-DI-EBPM-08:CF:BCD_X_S,0,ao
1441,bcd_offset_y,SR09C-DI-EBPM-08:CF:BCD_Y_S,0,ao
1441,golden_offset_x,SR09C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
1441,golden_offset_y,SR09C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
1455,bba_offset_x,SR09C-DI-EBPM-09:CF:BBA_X_S,0,ao
1455,bba_offset_y,SR09C-DI-EBPM-09:CF:BBA_Y_S,0,ao
1455,bcd_offset_x,SR09C-DI-EBPM-09:CF:BCD_X_S,0,ao
1455,bcd_offset_y,SR09C-DI-EBPM-09:CF:BCD_Y_S,0,ao
1455,golden_offset_x,SR09C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
1455,golden_offset_y,SR09C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
1471,bba_offset_x,SR09C-DI-EBPM-10:CF:BBA_X_S,0,ao
1471,bba_offset_y,SR09C-DI-EBPM-10:CF:BBA_Y_S,0,ao
1471,bcd_offset_x,SR09C-DI-EBPM-10:CF:BCD_X_S,0,ao
1471,bcd_offset_y,SR09C-DI-EBPM-10:CF:BCD_Y_S,0,ao
1471,golden_offset_x,SR09C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
1471,golden_offset_y,SR09C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
1490,bba_offset_x,SR09C-DI-EBPM-11:CF:BBA_X_S,0,ao
1490,bba_offset_y,SR09C-DI-EBPM-11:CF:BBA_Y_S,0,ao
1490,bcd_offset_x,SR09C-DI-EBPM-11:CF:BCD_X_S,0,ao
1490,bcd_offset_y,SR09C-DI-EBPM-11:CF:BCD_Y_S,0,ao
1490,golden_offset_x,SR09C-DI-EBPM-11:CF:GOLDEN_X_S,0,ao
1490,golden_offset_y,SR09C-DI-EBPM-11:CF:GOLDEN_Y_S,0,ao
1508,bba_offset_x,SR10C-DI-EBPM-01:CF:BBA_X_S,0,ao
1508,bba_offset_y,SR10C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1508,bcd_offset_x,SR10C-DI-EBPM-01:CF:BCD_X_S,0,ao
1508,bcd_offset_y,SR10C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1508,golden_offset_x,SR10C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1508,golden_offset_y,SR10C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1530,bba_offset_x,SR10C-DI-EBPM-02:CF:BBA_X_S,0,ao
1530,bba_offset_y,SR10C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1530,bcd_offset_x,SR10C-DI-EBPM-02:CF:BCD_X_S,0,ao
1530,bcd_offset_y,SR10C-DI-EBPM-02:CF:BCD_Y_S,0,ao
1530,golden_offset_x,SR10C-DI-EBPM-02:CF:GOLDEN_X_S,0,ao
1530,golden_offset_y,SR10C-DI-EBPM-02:CF:GOLDEN_Y_S,0,ao
1540,bba_offset_x,SR10C-DI-EBPM-03:CF:BBA_X_S,0,ao
1540,bba_offset_y,SR10C-DI-EBPM-03:CF:BBA_Y_S,0,ao
1540,bcd_offset_x,SR10C-DI-EBPM-03:CF:BCD_X_S,0,ao
1540,bcd_offset_y,SR10C-DI-EBPM-03:CF:BCD_Y_S,0,ao
1540,golden_offset_x,SR10C-DI-EBPM-03:CF:GOLDEN_X_S,0,ao
1540,golden_offset_y,SR10C-DI-EBPM-03:CF:GOLDEN_Y_S,0,ao
1560,bba_offset_x,SR10C-DI-EBPM-04:CF:BBA_X_S,0,ao
1560,bba_offset_y,SR10C-DI-EBPM-04:CF:BBA_Y_S,0,ao
1560,bcd_offset_x,SR10C-DI-EBPM-04:CF:BCD_X_S,0,ao
1560,bcd_offset_y,SR10C-DI-EBPM-04:CF:BCD_Y_S,0,ao
1560,golden_offset_x,SR10C-DI-EBPM-04:CF:GOLDEN_X_S,0,ao
1560,golden_offset_y,SR10C-DI-EBPM-04:CF:GOLDEN_Y_S,0,ao
1571,bba_offset_x,SR10C-DI-EBPM-05:CF:BBA_X_S,0,ao
1571,bba_offset_y,SR10C-DI-EBPM-05:CF:BBA_Y_S,0,ao
1571,bcd_offset_x,SR10C-DI-EBPM-05:CF:BCD_X_S,0,ao
1571,bcd_offset_y,SR10C-DI-EBPM-05:CF:BCD_Y_S,0,ao
1571,golden_offset_x,SR10C-DI-EBPM-05:CF:GOLDEN_X_S,0,ao
1571,golden_offset_y,SR10C-DI-EBPM-05:CF:GOLDEN_Y_S,0,ao
1578,bba_offset_x,SR10C-DI-EBPM-06:CF:BBA_X_S,0,ao
1578,bba_offset_y,SR10C-DI-EBPM-06:CF:BBA_Y_S,0,ao
1578,bcd_offset_x,SR10C-DI-EBPM-06:CF:BCD_X_S,0,ao
1578,bcd_offset_y,SR10C-DI-EBPM-06:CF:BCD_Y_S,0,ao
1578,golden_offset_x,SR10C-DI-EBPM-06:CF:GOLDEN_X_S,0,ao
1578,golden_offset_y,SR10C-DI-EBPM-06:CF:GOLDEN_Y_S,0,ao
1592,bba_offset_x,SR10C-DI-EBPM-07:CF:BBA_X_S,0,ao
1592,bba_offset_y,SR10C-DI-EBPM-07:CF:BBA_Y_S,0,ao
1592,bcd_offset_x,SR10C-DI-EBPM-07:CF:BCD_X_S,0,ao
1592,bcd_offset_y,SR10C-DI-EBPM-07:CF:BCD_Y_S,0,ao
1592,golden_offset_x,SR10C-DI-EBPM-07:CF:GOLDEN_X_S,0,ao
1592,golden_offset_y,SR10C-DI-EBPM-07:CF:GOLDEN_Y_S,0,ao
1606,bba_offset_x,SR10C-DI-EBPM-08:CF:BBA_X_S,0,ao
1606,bba_offset_y,SR10C-DI-EBPM-08:CF:BBA_Y_S,0,ao
1606,bcd_offset_x,SR10C-DI-EBPM-08:CF:BCD_X_S,0,ao
1606,bcd_offset_y,SR10C-DI-EBPM-08:CF:BCD_Y_S,0,ao
1606,golden_offset_x,SR10C-DI-EBPM-08:CF:GOLDEN_X_S,0,ao
1606,golden_offset_y,SR10C-DI-EBPM-08:CF:GOLDEN_Y_S,0,ao
1622,bba_offset_x,SR10C-DI-EBPM-09:CF:BBA_X_S,0,ao
1622,bba_offset_y,SR10C-DI-EBPM-09:CF:BBA_Y_S,0,ao
1622,bcd_offset_x,SR10C-DI-EBPM-09:CF:BCD_X_S,0,ao
1622,bcd_offset_y,SR10C-DI-EBPM-09:CF:BCD_Y_S,0,ao
1622,golden_offset_x,SR10C-DI-EBPM-09:CF:GOLDEN_X_S,0,ao
1622,golden_offset_y,SR10C-DI-EBPM-09:CF:GOLDEN_Y_S,0,ao
1641,bba_offset_x,SR10C-DI-EBPM-10:CF:BBA_X_S,0,ao
1641,bba_offset_y,SR10C-DI-EBPM-10:CF:BBA_Y_S,0,ao
1641,bcd_offset_x,SR10C-DI-EBPM-10:CF:BCD_X_S,0,ao
1641,bcd_offset_y,SR10C-DI-EBPM-10:CF:BCD_Y_S,0,ao
1641,golden_offset_x,SR10C-DI-EBPM-10:CF:GOLDEN_X_S,0,ao
1641,golden_offset_y,SR10C-DI-EBPM-10:CF:GOLDEN_Y_S,0,ao
1669,bba_offset_x,SR11C-DI-EBPM-01:CF:BBA_X_S,0,ao
1669,bba_offset_y,SR11C-DI-EBPM-01:CF:BBA_Y_S,0,ao
1669,bcd_offset_x,SR11C-DI-EBPM-01:CF:BCD_X_S,0,ao
1669,bcd_offset_y,SR11C-DI-EBPM-01:CF:BCD_Y_S,0,ao
1669,golden_offset_x,SR11C-DI-EBPM-01:CF:GOLDEN_X_S,0,ao
1669,golden_offset_y,SR11C-DI-EBPM-01:CF:GOLDEN_Y_S,0,ao
1691,bba_offset_x,SR11C-DI-EBPM-02:CF:BBA_X_S,0,ao
1691,bba_offset_y,SR11C-DI-EBPM-02:CF:BBA_Y_S,0,ao
1691,bcd_offset_x,SR11C-DI-EBPM-02:CF:BCD_X_S,0,ao
1691,bcd_offset_y,SR11C-DI-EBPM-02:CF:BCD_Y_S,0,ao
